Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Fiji,FJI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,67707.7775,,,,,58506.37627,,,,,52593.37858,,,,,47718.85488,,,,,42721.61369,,,,,39554.82465,,,,,38349.48131,,,,,36014.51177,,,,,35019.63185,,,,,34142.95794,,,,,33003.14773,,32950.43124,,,,,,
France,FRA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4174.940268,,,,,3938.884737,,,,,3788.371133,,,,,3671.900827,,,,,3589.444184,,,,,3490.239188,,,,,3398.40041,,,,,3335.2872,,,,,3235.970164,,,,,3124.207964,,,,,3046.003378,,3016.042314,,,,,,
Faroe Islands,FRO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,320759.1822,,,,,295997.3577,,,,,268103.5272,,,,,242512.0702,,,,,214679.3554,,,,,187671.5793,,,,,163578.132,,,,,143691.0013,,,,,127298.0599,,,,,111369.5398,,,,,93731.31803,,87058.07411,,,,,,
United Kingdom,GBR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2723.004695,,,,,2639.069883,,,,,2585.312412,,,,,2580.369983,,,,,2574.864587,,,,,2552.72477,,,,,2518.217917,,,,,2486.412442,,,,,2442.291227,,,,,2364.549513,,,,,2276.287451,,2244.5022,,,,,,
Georgia,GEO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11927.77265,,,,,13363.48566,,,,,14610.97922,,,,,15058.96909,,,,,15589.1564,,15628.80604,,,,,,
Ghana,GHA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4284.519832,,,,,3725.652767,,,,,3282.90481,,,,,2914.736175,,,,,2594.883899,,,,,2235.828885,,,,,1935.689619,,,,,1691.888178,,,,,1496.563756,,,,,1319.459643,,,,,1165.543802,,1112.969243,,,,,,
Gibraltar,GIB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,62579.1065,,,,,57345.08011,,,,,52674.09604,,,,,48823.93721,,,,,44513.7581,,,,,38956.61095,,,,,33650.79233,,,,,29495.92636,,,,,26321.69255,,,,,23744.08,,,,,21216.61516,,20267.28241,,,,,,
"Gambia, The",GMB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7896.939673,,,,,7031.870782,,,,,6092.285948,,,,,5201.497338,,,,,4424.041421,,,,,3610.008387,,,,,2919.77907,,,,,2498.904647,,,,,2136.354994,,,,,1829.43785,,,,,1574.794056,,1482.182682,,,,,,
Guinea-Bissau,GNB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,25441.93435,,,,,23907.82339,,,,,21842.31758,,,,,20732.4516,,,,,19743.21481,,,,,17529.36717,,,,,15680.89381,,,,,14127.91057,,,,,12754.56314,,,,,11335.11342,,,,,9968.977787,,9453.811925,,,,,,
Equatorial Guinea,GNQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,99153.76079,,,,,89105.17838,,,,,89809.70705,,,,,107368.8036,,,,,91346.66058,,,,,67888.48533,,,,,58130.95563,,,,,48465.86884,,,,,39490.63161,,,,,31642.219,,,,,25213.56373,,23167.20664,,,,,,
Greece,GRC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6865.340954,,,,,6678.882112,,,,,6525.191514,,,,,6230.878321,,,,,5924.707388,,,,,5799.654921,,,,,5577.426654,,,,,5440.258041,,,,,5320.114012,,,,,5249.59422,,,,,5251.239677,,5324.807276,,,,,,
Grenada,GRD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2162.536222,,,,,2104.820038,,,,,2128.044434,,,,,2216.631385,,,,,2147.720195,,,,,2011.34398,,,,,2058.354346,,,,,1969.143521,,,,,1929.868576,,,,,1901.321418,,,,,1861.400145,,1836.513563,,,,,,
Greenland,GRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10652016.46,,,,,10662187.25,,,,,,,,,,,,,
Guatemala,GTM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,24939.45559,,,,,21634.75112,,,,,19078.3714,,,,,17028.79629,,,,,15035.81747,,,,,13105.39546,,,,,11441.67757,,,,,10122.01852,,,,,8989.490693,,,,,8102.683257,,,,,7387.391995,,7134.309784,,,,,,
Guam,GUM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,397502.8246,,,,,356576.9207,,,,,333819.0562,,,,,316097.0798,,,,,308481.5794,,,,,318173.6568,,,,,321933.4172,,,,,317954.5365,,,,,323581.5781,,,,,322851.1643,,,,,319036.6945,,315701.2235,,,,,,
High income,HIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,13269.22505,,,,,12543.25661,,,,,11935.06677,,,,,11419.42872,,,,,10975.48464,,,,,10613.19375,,,,,10187.94452,,,,,9704.561282,,,,,9975.835757,,,,,9634.425102,,,,,8804.484695,,8702.087741,,,,,,
"Hong Kong SAR, China",HKG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,42056.97872,,,,,36462.13524,,,,,31456.08795,,,,,27039.88428,,,,,23182.90612,,,,,19959.42948,,,,,17286.09459,,,,,14995.78461,,,,,13083.63874,,,,,11610.39777,,,,,10492.21642,,10123.28726,,,,,,
Heavily indebted poor countries (HIPC),HPC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,28585.4357,,,,,25275.84052,,,,,22233.13201,,,,,19431.08058,,,,,17024.09247,,,,,15016.12321,,,,,13051.28326,,,,,9892.059205,,,,,8607.492092,,,,,7467.802833,,,,,6138.923274,,5803.650183,,,,,,
Croatia,HRV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8238.96405,,,,,8313.266827,,,,,8763.011445,,,,,8746.659391,,,,,8834.092003,,8894.889072,,,,,,
Haiti,HTI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3236.984325,,,,,2939.911685,,,,,2689.499088,,,,,2457.211746,,,,,2201.269088,,,,,1965.629733,,,,,1777.445514,,,,,1620.027878,,,,,1486.152282,,,,,1370.147508,,,,,1269.15314,,1233.29132,,,,,,
Hungary,HUN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,596.3186862,,,,,587.2792955,,,,,577.0069094,,,,,563.4844602,,,,,560.4577445,,,,,565.358186,,,,,578.6288637,,,,,583.0628408,,,,,590.6321024,,,,,596.6717649,,,,,604.8166387,,608.1203527,,,,,,
IBRD only,IBD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,12688.7149,,,,,11249.60248,,,,,9945.284657,,,,,8940.383023,,,,,8113.707547,,,,,7362.442033,,,,,7532.919888,,,,,7024.723583,,,,,6618.216779,,,,,6270.942272,,,,,5967.293639,,5851.504715,,,,,,
IDA & IBRD total,IBT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,13701.07916,,,,,12137.45959,,,,,10725.72796,,,,,9606.404501,,,,,8658.196572,,,,,7803.190391,,,,,7687.948787,,,,,7021.91048,,,,,6531.201995,,,,,6102.723616,,,,,5682.269264,,5538.374299,,,,,,
IDA total,IDA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,18814.27363,,,,,16600.24611,,,,,14638.76879,,,,,12873.02226,,,,,11223.84489,,,,,9801.987128,,,,,8383.693963,,,,,7010.774145,,,,,6207.469302,,,,,5515.414296,,,,,4779.932746,,4571.523551,,,,,,
IDA blend,IDB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,14020.12489,,,,,12402.57571,,,,,10891.24619,,,,,9430.795946,,,,,8079.161278,,,,,6944.189681,,,,,5645.820203,,,,,4961.629693,,,,,4394.997886,,,,,3911.347966,,,,,3468.614385,,3310.729565,,,,,,
Indonesia,IDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,21822.69151,,,,,19071.35607,,,,,16683.56315,,,,,14707.37589,,,,,13070.64898,,,,,11758.69255,,,,,10754.24684,,,,,9954.323215,,,,,9288.831894,,,,,8688.570457,,,,,8126.304654,,7913.643562,,,,,,
IDA only,IDX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,21246.37376,,,,,18721.39783,,,,,16544.47867,,,,,14664.89444,,,,,12905.43587,,,,,11368.14896,,,,,9983.952455,,,,,8091.446242,,,,,7162.701384,,,,,6359.289084,,,,,5441.76085,,5209.773989,,,,,,
Isle of Man,IMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3082.648295,,,,,2778.628746,,,,,2488.438673,,,,,2216.401822,,,,,1974.763711,,,,,1764.098541,,,,,1590.221976,,,,,1444.699727,,,,,1322.580505,,,,,1222.09975,,,,,1142.376094,,1116.081607,,,,,,
Not classified,INX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,17277.55152,,,,,16882.2891,,,,,16135.14003,,,,,14929.01103,,,,,14057.03138,,,,,13841.58504,,,,,13770.11772,,,,,13336.34172,,,,,12462.01945,,,,,11139.04207,,,,,10653.25545,,10520.12349,,,,,,
"Iran, Islamic Rep.",IRN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5569.68686,,,,,4882.630121,,,,,4272.609511,,,,,3692.205668,,,,,3069.079168,,,,,2510.070461,,,,,2186.103966,,,,,2035.278842,,,,,1909.792518,,,,,1801.322535,,,,,1701.088625,,1658.797533,,,,,,
Iraq,IRQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4586.785367,,,,,3934.102003,,,,,3320.858729,,,,,2824.570878,,,,,2438.9453,,,,,2165.211812,,,,,1912.759267,,,,,1641.823667,,,,,1411.844792,,,,,1261.140312,,,,,1103.793912,,1022.900445,,,,,,
Iceland,ISL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,932129.9718,,,,,855341.6083,,,,,812864.2947,,,,,766459.7225,,,,,726930.6423,,,,,691453.2313,,,,,651198.7803,,,,,627010.1207,,,,,591257.0473,,,,,545630.7813,,,,,530063.9818,,519264.7212,,,,,,
Israel,ISR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,327.0824248,,,,,273.2240437,,,,,238.2465057,,,,,207.5837254,,,,,186.0580501,,,,,171.6639963,,,,,146.3985946,,,,,128.5126799,,,,,114.1552511,,,,,104.4553697,,,,,94.81069465,,91.28863031,,,,,,
Italy,ITA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3586.909843,,,,,3449.872875,,,,,3355.930237,,,,,3261.525503,,,,,3227.600787,,,,,3224.271624,,,,,3213.192958,,,,,3207.924181,,,,,3198.443324,,,,,3122.951365,,,,,3065.180844,,3002.180982,,,,,,
Jamaica,JAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6453.918011,,,,,6000.04769,,,,,5591.442303,,,,,5199.845639,,,,,4843.206776,,,,,4555.035735,,,,,4396.499216,,,,,4187.442626,,,,,4018.055254,,,,,3908.638995,,,,,3807.001223,,3763.30024,,,,,,
Jordan,JOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,674.8078974,,,,,494.5619936,,,,,362.0082434,,,,,312.935477,,,,,266.0389915,,,,,217.766419,,,,,171.4570734,,,,,140.660871,,,,,128.2556146,,,,,109.0278932,,,,,84.29252125,,76.4569791,,,,,,
Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4487.01895,,,,,4269.049392,,,,,4011.643094,,,,,3776.468212,,,,,3630.254371,,,,,3521.963126,,,,,3461.349604,,,,,3411.155271,,,,,3374.004473,,,,,3359.348755,,,,,3369.140242,,3378.484553,,,,,,
Kazakhstan,KAZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.449062,,,,,4196.637955,,,,,4330.723817,,,,,4155.851335,,,,,3832.16168,,3722.173715,,,,,,
Kenya,KEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2393.890791,,,,,2031.906228,,,,,1704.255237,,,,,1414.041638,,,,,1167.096275,,,,,968.0989418,,,,,817.3393448,,,,,703.706825,,,,,613.3017324,,,,,534.8017456,,,,,466.8111902,,443.2549983,,,,,,
Kyrgyz Republic,KGZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10836.24928,,,,,10418.61852,,,,,9804.235879,,,,,9287.4497,,,,,8726.280497,,8384.885614,,,,,,
Cambodia,KHM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,20005.20533,,,,,18037.79861,,,,,16515.77195,,,,,16759.21291,,,,,17428.24685,,,,,14710.75796,,,,,12531.3166,,,,,10673.8888,,,,,9542.855294,,,,,8815.813962,,,,,8159.424602,,7895.510577,,,,,,
Kiribati,KIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,470.9298903,,,,,506.5321542,,,,,541.5162455,,,,,546.1745028,,,,,561.6925669,,,,,584.7810726,,,,,589.7240583,,,,,560.0410697,,,,,531.384922,,,,,502.323245,,,,,481.0872572,,472.6828692,,,,,,
"Korea, Rep.",KOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2445.967134,,,,,2152.269642,,,,,1935.508556,,,,,1781.016289,,,,,1649.021501,,,,,1558.081856,,,,,1482.354767,,,,,1411.2067,,,,,1361.115738,,,,,1332.069719,,,,,1291.836452,,1277.916641,,,,,,
Kuwait,KWT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,0,,,,,,
Latin America & Caribbean (excluding high income),LAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,59029.37767,,,,,51507.38585,,,,,45368.42455,,,,,40291.62063,,,,,35972.65531,,,,,32363.29499,,,,,29448.20265,,,,,27063.78317,,,,,25129.36537,,,,,23578.78739,,,,,22267.66325,,21793.30746,,,,,,
Lao PDR,LAO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,85722.3254,,,,,76253.94486,,,,,67022.40639,,,,,60717.34482,,,,,55980.3904,,,,,48751.38586,,,,,42307.8111,,,,,37700.61867,,,,,34660.74521,,,,,32027.19351,,,,,29544.43536,,28675.75254,,,,,,
Lebanon,LBN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2493.12184,,,,,2207.162426,,,,,1985.246311,,,,,1844.919169,,,,,1841.805061,,,,,1799.127423,,,,,1560.401179,,,,,1312.040376,,,,,1147.719923,,,,,1006.849936,,,,,866.6396805,,766.4780811,,,,,,
Liberia,LBR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,171431.3143,,,,,153487.8188,,,,,135633.0367,,,,,118193.5301,,,,,100528.6298,,,,,92880.00461,,,,,99918.86588,,,,,85977.05616,,,,,66121.6261,,,,,57771.56027,,,,,48359.88654,,45876.76812,,,,,,
Libya,LBY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,451.3761492,,,,,372.5629725,,,,,300.7531719,,,,,244.2737862,,,,,201.1231868,,,,,170.3276983,,,,,150.5089891,,,,,136.7719896,,,,,126.5573561,,,,,117.1589883,,,,,111.3630036,,110.0276531,,,,,,
St. Lucia,LCA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3264.73757,,,,,3019.171741,,,,,2821.935848,,,,,2662.288681,,,,,2479.584752,,,,,2292.596442,,,,,2116.252822,,,,,1987.900313,,,,,1882.152178,,,,,1789.559709,,,,,1698.311878,,1682.595235,,,,,,
Latin America & Caribbean,LCN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,59791.60444,,,,,52348.95313,,,,,46271.23235,,,,,41206.13182,,,,,36885.6977,,,,,33258.10413,,,,,30305.17925,,,,,27879.41275,,,,,25919.70355,,,,,24348.07825,,,,,23015.34827,,22533.11669,,,,,,
Least developed countries: UN classification,LDC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,20596.37297,,,,,18243.05594,,,,,16189.59262,,,,,14388.9324,,,,,12693.49219,,,,,11208.77888,,,,,9827.833446,,,,,7895.934969,,,,,6974.502485,,,,,6179.410538,,,,,5245.63385,,5003.933476,,,,,,
Low income,LIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,21307.30114,,,,,18995.44189,,,,,16805.49424,,,,,14819.65931,,,,,13108.36663,,,,,11691.5688,,,,,10240.2774,,,,,7628.834251,,,,,6651.812747,,,,,5773.130068,,,,,4685.901059,,4456.180165,,,,,,
Liechtenstein,LIE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5100.375486,,,,,4529.214722,,,,,4060.841559,,,,,3699.16408,,,,,3406.18637,,,,,3172.323496,,,,,2976.858142,,,,,2858.550477,,,,,2769.838681,,,,,2661.016174,,,,,2585.067319,,2541.149293,,,,,,
Lower middle income,LMC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7955.041422,,,,,7082.650878,,,,,6293.976304,,,,,5579.733297,,,,,4927.524883,,,,,4353.634136,,,,,3773.200026,,,,,3405.145914,,,,,3108.100208,,,,,2857.02745,,,,,2639.699384,,2561.060625,,,,,,
Low & middle income,LMY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,13452.13865,,,,,11896.77961,,,,,10491.86787,,,,,9385.481718,,,,,8450.9318,,,,,7608.137748,,,,,7517.782336,,,,,6858.713433,,,,,6372.272302,,,,,5949.190889,,,,,5535.247428,,5393.751929,,,,,,
Lesotho,LSO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6017.470223,,,,,5435.048058,,,,,4855.653401,,,,,4257.099507,,,,,3695.154684,,,,,3276.133586,,,,,2934.43529,,,,,2657.46091,,,,,2576.571721,,,,,2632.212034,,,,,2595.54638,,2559.41338,,,,,,
Late-demographic dividend,LTE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,14444.41965,,,,,12763.38557,,,,,11245.6906,,,,,10233.19061,,,,,9480.714614,,,,,8764.019507,,,,,9715.321202,,,,,9198.66807,,,,,8848.139144,,,,,8543.50978,,,,,8284.349078,,8184.448817,,,,,,
Lithuania,LTU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.249643,,,,,4324.30981,,,,,4490.182735,,,,,4784.460962,,,,,5174.422555,,5272.191373,,,,,,
Luxembourg,LUX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3117.692907,,,,,2985.119181,,,,,2885.170225,,,,,2767.338761,,,,,2735.790986,,,,,2697.235334,,,,,2549.882068,,,,,2384.074383,,,,,2241.273043,,,,,2083.363716,,,,,1883.430707,,1797.529835,,,,,,
Latvia,LVA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479.651828,,,,,6963.024041,,,,,7332.784168,,,,,7698.862668,,,,,8327.11094,,8496.415355,,,,,,
"Macao SAR, China",MAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2214.604661,,,,,1939.27644,,,,,1736.850291,,,,,1557.457312,,,,,1382.004745,,,,,1236.818711,,,,,1127.904091,,,,,1044.872933,,,,,984.5604623,,,,,930.570668,,,,,872.3930264,,848.143007,,,,,,
Monaco,MCO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.1482233,,,,,551.8605878,,,,,556.6046293,,,,,563.7863333,,,,,566.5409319,,567.0382751,,,,,,
Madagascar,MDG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,62961.19778,,,,,55486.71398,,,,,48512.80191,,,,,42134.66991,,,,,36495.05005,,,,,31649.86719,,,,,27395.39835,,,,,23487.83309,,,,,20101.26145,,,,,17341.16241,,,,,15080.56625,,14285.78272,,,,,,
Maldives,MDV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,316.1055793,,,,,279.1268911,,,,,243.2024904,,,,,207.4244111,,,,,176.6253952,,,,,147.7628701,,,,,126.976065,,,,,113.704414,,,,,101.9763007,,,,,89.50708449,,,,,75.52166591,,68.9631392,,,,,,
Middle East & North Africa,MEA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2075.452287,,,,,1808.384605,,,,,1576.254426,,,,,1368.899942,,,,,1168.963385,,,,,995.2471716,,,,,870.6031902,,,,,776.3944948,,,,,706.5002107,,,,,639.0242647,,,,,575.3640136,,553.3947308,,,,,,
Mexico,MEX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,10175.3142,,,,,8710.243383,,,,,7478.523062,,,,,6505.497551,,,,,5755.808434,,,,,5164.136133,,,,,4697.092757,,,,,4322.964469,,,,,4022.235073,,,,,3746.433263,,,,,3487.55444,,3398.276474,,,,,,
Marshall Islands,MHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,12997.89912,,,,,11489.75297,,,,,10131.06681,,,,,9070.200899,,,,,8175.571476,,,,,7364.317386,,,,,7356.964951,,,,,6799.394894,,,,,6349.213113,,,,,5964.908856,,,,,5624.347422,,5494.795977,,,,,,
North Macedonia,MKD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715.397662,,,,,2700.542809,,,,,2635.524528,,,,,2614.472753,,,,,2603.315467,,2598.933956,,,,,,
Mali,MLI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,11149.5813,,,,,10514.8804,,,,,9760.131749,,,,,8938.857766,,,,,8120.543513,,,,,7442.119843,,,,,6779.405161,,,,,5943.908524,,,,,5164.894864,,,,,4395.133006,,,,,3754.811086,,3543.121561,,,,,,
Malta,MLT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,155.9123186,,,,,162.092762,,,,,166.9697471,,,,,164.51119,,,,,154.9564588,,,,,146.5956428,,,,,137.3708578,,,,,131.9257767,,,,,127.5352363,,,,,124.1628229,,,,,120.2300799,,116.2100341,,,,,,
Myanmar,MMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,44189.56362,,,,,39472.55536,,,,,35106.63614,,,,,31317.57829,,,,,28068.29253,,,,,25454.0522,,,,,23654.72088,,,,,22275.40831,,,,,21026.29669,,,,,20213.02269,,,,,19508.41972,,19184.86071,,,,,,
Middle East & North Africa (excluding high income),MNA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2194.954514,,,,,1920.439056,,,,,1683.381158,,,,,1476.041441,,,,,1273.573647,,,,,1093.057398,,,,,952.2443474,,,,,856.2095767,,,,,782.9206066,,,,,717.6493267,,,,,656.4300533,,633.2420435,,,,,,
Montenegro,MNE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,34410.33734,,,,,29662.6892,,,,,25651.04263,,,,,22276.14871,,,,,19575.55913,,,,,17114.66432,,,,,15511.51217,,,,,14898.95682,,,,,14243.20102,,,,,13416.50539,,,,,12319.89674,,11836.29989,,,,,,
Northern Mariana Islands,MNP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
